StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,I4,I5,I6,I7,I8,I9,I10,I11,I12,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,AN10,AN11,AN12,AN14_1,AN15,AN16,AN17,AN18,AN19,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,SP10,SP11,SP12,SP14_1,SP15,SP16,SP17,SP18,SP19,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP14_1,AP15,AP16,AP17,AP18,AP19,SN2,SN3,SN4,SN5,SN6,SN7,SN8,SN9,SN10,SN11,SN12,SN14_1,SN15,SN16,SN17,SN18,SN19,D1,D2,D2_6_TEXT,D3,D4,mTurkCode
2017-05-12 16:02:44,2017-05-12 16:13:06,IP Address,184.90.149.170,100,622,True,2017-05-12 16:13:07,R_b33y3ZaoNJgBL0t,,,,,28.800598144531,-81.273101806641,anonymous,45000,5,6,5,5,6,6,6,No,6,6,Extremely,5,6,6,6,Extremely,5,5,"Pro:
(1)  She is highly educated (has a masters degree)
(2) She is ambitious (she lists her accomplishments with solid results and numbers
(3) She has performed a range of positions, which gained her experience in her field


Con:
(1) She doesn't stay at a job for more than a couple of years
(2) She is relatively young, short job positions overall
(3) Her last job is the most relevant",80,10,140000,Moderately promotable,Yes,Yes,4,5,4,6,6,5,5,5,5,5,"Pro:
(1) She is highly educated (masters degree)
(2) Lists proven results on her resume, with solid numbers
(3) Has worked several different sectors (valuable experience)

Cons:
(1) Changes jobs every couple of years (not long term)
(2) Her jobs are not entirely relevant to this position
(3) Her extracurricular listed is not relevant either",85,10,135000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,5709820
2017-05-12 16:05:48,2017-05-12 16:14:52,IP Address,74.105.231.220,100,543,True,2017-05-12 16:14:53,R_UhgLTv1FL2qy22Z,,,,,40.854904174805,-74.28589630127,anonymous,150000,5,4,4,4,5,4,3,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,"Pros - has listed proven results, good educational background, very specific list of accomplishments 

Cons - I really can't see any cons in her resume",76,5,150000,Most certainly will be promoted,Yes,Yes,5,5,5,5,5,4,4,5,5,5,"Pros: Has an MBA degree, has some relevant experience, has claimed to exceed revenue targets

Cons: I noticed typos in her resume, gives projected results instead of proven results, and not sure why she went from being an associate back to being an intern",75,5,135000,Moderately not promotable,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Master's degree,I am  a parent or legal guardian,5254602
2017-05-12 15:57:28,2017-05-12 16:15:29,IP Address,24.147.131.166,100,1080,True,2017-05-12 16:15:29,R_3jclWhqZVhJdZex,,,,,42.122604370117,-70.851699829102,anonymous,125000,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,4,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,6,Extremely,Extremely,Extremely,"MBA degree
Bachelors degree for U of Michigan
Management of marketing projects
Work experience confined to marketing projects, not organizational
Lack of management of teams
Experience not typically relevant ot demands of this position",95,1,135000,Moderately promotable,Yes,No,3,3,3,4,4,5,Extremely,5,4,4,"MBA
Experience in this field
Variety of companies worked with

Too much jargon in her resume.  
A reference to 2006 - typo?
Seems to be exaggerating her accomplishments
",90,1,135000,Most certainly will NOT be promoted,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,2166438
2017-05-12 15:58:05,2017-05-12 16:15:47,IP Address,24.10.20.198,100,1061,True,2017-05-12 16:15:48,R_r2NaXLykcSgatZD,,,,,38.644607543945,-121.27220153809,anonymous,175000,6,Extremely,5,5,Extremely,6,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,6,5,5,6,5,"Pros: 
- experience with positive results
- has worked at various positions in the process 
- likes to be involved at all stages within her project

Cons:
- moves companies quickly
- younger so may not have as many connections
- she may be overbearing since she has to be involved at every step",80,30,160000,Moderately promotable,Yes,Yes,5,4,6,6,Extremely,5,5,5,6,5,"Pros:
- lots of experience at different levels 
- past work with high yield clients 
- jobs that are not directly related to her past job but provide improvisational skills and connections

Cons: 
- moves companies a lot
- not involved in the day to day work of smaller things
- inconsistent results",80,30,160000,Moderately not promotable,No,Yes,Female,White,,Associate degree in college (2-year),I am  a parent or legal guardian,2087889
2017-05-12 15:58:21,2017-05-12 16:17:13,IP Address,108.56.245.41,100,1132,True,2017-05-12 16:17:13,R_1ImiqpMOt1SpDpU,,,,,38.43359375,-77.388702392578,anonymous,95000,5,Extremely,5,6,Extremely,5,5,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,"Pros:
Shown results and impacts of performance
Good educational background
Volunteerism

Cons:
Bad format at the top of the resume, current job is listed in past tense and I had to double check to see if the individual was out of work currently
Concurrent with the above, I would be worried about attention to detail if you can't tell the difference in tense format
Relatively short work history for this position
",90,1,135000,Moderately promotable,Yes,Yes,5,4,4,5,4,5,4,4,4,4,"Pros:
Shown continual advancement in scale and scope of duties
Good educational background
Shown positive results with impacts

Cons:
Relatively limited experience as a consultant
Listed cocktail parties on resume, not sure how I feel about that but I don't have a positive feeling when you have to list that instead of something more substantial
Stayed a relatively short time at the last three jobs",90,1,135000,Moderately promotable,Yes,Yes,Male,White,,Master's degree,I am  a parent or legal guardian,7444468
2017-05-12 16:03:24,2017-05-12 16:19:05,IP Address,73.169.241.76,100,940,True,2017-05-12 16:19:05,R_1PSpdHoXKRfo4Xz,,,,,46.94450378418,-123.04930114746,anonymous,50000,5,4,Extremely,5,5,5,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely,6,Extremely,6,Extremely,6,Extremely,5,Extremely,6,"Pros
1. She has experience as a manager already.
2. She has 9 years of experience in fields related to management and consultant.
3. She has made lots of revenue from her work.
Cons
1. She may be overqualified
2. She could cause problems with other workers because she might be treated better
3. Some of her experience is on a low level, beginner job",80,5,160000,Most certainly will be promoted,Yes,Yes,5,Extremely,5,5,Extremely,5,6,5,Extremely,6,"Pros 
1. She has a degree in Business Administration
2. She has experience with multiple companies similar to management consulting.
3. She has made impressive goals in her previous jobs.
Cons
1. She has never been a manager, most of her jobs are of a lower level
2. Her resume doesn't seem to point out exactly why she should be hired
3. She needs more experience to become a manager consultant",75,5,150000,Moderately promotable,Yes,Yes,Female,White,,Bachelor's degree in college (4-year),I am NOT a parent or legal guardian,8211993
2017-05-12 16:12:31,2017-05-12 16:20:19,IP Address,24.90.250.251,100,467,True,2017-05-12 16:20:20,R_3qEwTiabtL5XUVE,,,,,40.659301757812,-73.844802856445,anonymous,100000,5,Extremely,6,6,5,5,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,5,5,4,5,6,5,"pros: was a project manager, good at marketing, has experince
cons: not as much experience, skills to general, skills are generic",82,4,135000,Moderately promotable,Yes,Yes,6,5,6,5,5,6,5,6,5,6,"pros: good experience, has had experience being in charge of people and very sucessful product launches for clients.
cons: lots of experience in texas not ny where clients are more demanding, may not have the specific experince needed for the job, may be over qualified. ",75,5,150000,Moderately promotable,Yes,Yes,Male,Asian,,Some college but no degree,I am NOT a parent or legal guardian,9469708
2017-05-12 16:07:39,2017-05-12 16:22:48,IP Address,107.77.195.202,100,908,True,2017-05-12 16:22:48,R_2e5tFwU8Gpvt1kA,,,,,42.133102416992,-83.218200683594,anonymous,80000,Extremely,Extremely,Extremely,6,6,Extremely,6,No,5,5,5,6,6,5,5,4,4,4,"Pros-Recent 4 yrs of consulting experience
Has masters in business
Does work for community
Cons- other than most recent job, does not have a lot of consulting experience
There are a couple of small gaps in employment
Doesn't know the company as well as current employees
",70,2,145000,Moderately promotable,Yes,Yes,6,6,6,6,6,6,6,5,5,5,"Pros- recent 5 yrs consulting experience
Masters degree in business
Has experience in leadership, creating and implenting plan, strategies
Cons- wouldn't know the company as well as a current employee
Prior to last job did not stay at jobs longer than a year or so
",70,2,155000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Associate degree in college (2-year),I am  a parent or legal guardian,9690549
2017-05-12 15:55:08,2017-05-12 16:23:00,IP Address,71.218.227.117,100,1671,True,2017-05-12 16:23:01,R_1MLn30wF01UA5vX,,,,,39.654495239258,-105.44860076904,anonymous,65000,6,6,6,5,Extremely,Extremely,Extremely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,"PROS
1.  She seems to have lots of different experience managing projects.
2.  She has an MBA.
3.  She has helped her companies grow financially.
CONS
1.  She doesn't seem to be has detailed oriented.
2.  The companies she worked for don't seem to be particularly large.
3.  Not a lot of info to help with previous work.",80,1,135000,Moderately promotable,Yes,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,6,"PROS
1. She is very detailed oriented just judging by her planning processes at the other companies.
2. She has an MBA
3. She seems very confident in her ability to establish plans that bring in money for the company.

CONS
1.  Her experience is not significant meaning she has only 5 years outside her internship all though this could work well for her in that she may be wanting to prove herself.
2.  She might be overconfident.
3.  she might also be giving the hard sell where I wonder how much of what happened was her team or was it her.",80,1,145000,Moderately promotable,Yes,Yes,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,4537319
2017-05-12 15:58:16,2017-05-12 16:26:28,IP Address,75.191.177.231,100,1692,True,2017-05-12 16:26:29,R_1jVyJwqIGUqH9W5,,,,,35.057006835938,-79.014701843262,anonymous,75000,6,6,Extremely,Extremely,Extremely,6,Extremely,No,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,"PROS.....
Self Motivated
Experience in design and development plans
very organized
CONS.....
not seeing any cons...sorry",95,3,160000,Most certainly will be promoted,Yes,Yes,6,5,6,Extremely,Extremely,6,Extremely,6,6,6,"PROS........
Ability to lead........she has increased revenue for the companies by the end of 2nd year.........seems to be self motivated
CONS..........
Hasn't stayed at any job very long
Not a lot of experience
Most of her experience has been with theater ",95,3,145000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,High school graduate (high school diploma or equivalent including GED),I am  a parent or legal guardian,4127675
2017-05-12 16:05:22,2017-05-12 16:27:40,IP Address,72.253.191.170,100,1337,True,2017-05-12 16:27:40,R_1Kg4RIIJmQthpeq,,,,,21.320907592773,-157.83889770508,anonymous,175000,6,5,5,6,Extremely,Extremely,5,Yes,6,5,4,6,Extremely,6,Extremely,6,6,6,"Cons:
- Candidate's consulting experience appears to relate primarily to real estate.  Industry may not be applicable to other companies / projects.
- Experience appears to relate more towards marketing field as compared to management consulting.
- Candidate appears to be focused in the Michigan area, despite attending a NY MBA school.  I would have expected the candidate to work in NY through her contacts / network developed throughout the MBA program.

Pros:
- Extensive web / internet experience which is helpful to most companies.
- Appears to have extensive marketing experience which could be helpful to companies looking to expand their marketing campaigns, or to improve the effectiveness of such campaigns.
- Appears to have a good amount of supervisory experience, so managing people should not be an issue.",91,3,125000,Moderately not promotable,No,No,5,5,4,4,5,Extremely,5,4,4,5,"Cons:
- Candidate appears to work primarily in the Texas market.  Each State or geographical region has its own culture and values, and so this candidate's experience and background may not translate to the US as a whole.
- Candidate's experience appears to primarily relate to sales-related projects.  Other types of projects such as organizational transformation may be challenging due to lack of experience.
- Candidate lacks attention to detail - her resume contains an error as it talks about projected results in 2006 (6 years before she started at Alliant Group).

Pros:
- Candidate has shown ability to identify issues, and execute on projects to help client's revenues and bottom line.  
- Candidate has marketing and content experience (either for her company or for her clients, it's hard to tell).  These skills are not typical of most management consultant candidates.
- Candidate appears to be motivated to improve her skills as evidenced by her attending MBA school.",90,3,130000,Moderately promotable,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Asian,,Master's degree,I am NOT a parent or legal guardian,5956646
2017-05-12 16:15:16,2017-05-12 16:28:50,IP Address,108.128.64.37,100,813,True,2017-05-12 16:28:50,R_3DbR8dzJvyGT1US,,,,,33.918792724609,-84.067802429199,anonymous,80000,5,5,5,5,5,5,5,No,6,6,6,6,6,6,6,6,6,6,"3 pros she is educated, has stayed consistent in marketing, has a masters.  cons not all that much job experience on each of the jobs, the jobs she has had experience is light she is only familiar with business in the michigan area. ",61,3,100000,Moderately promotable,Yes,Yes,3,3,3,3,3,3,3,3,4,3,"pros she has experience working with a large amount of money, she has masters, she has stayed in the marketing field.
cons she hasn't stayed that long at one company, her outside hobbies are boring, she job hops.",12,2,80000,Moderately not promotable,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Black or African American,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,1994468
2017-05-12 16:08:05,2017-05-12 16:30:21,IP Address,174.111.61.7,100,1335,True,2017-05-12 16:30:21,R_6h4Eb8vc0cDLydH,,,,,36.117202758789,-80.076499938965,anonymous,85000,Extremely,6,6,6,Extremely,Extremely,Extremely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,Extremely,6,Extremely,6,"Pros:
Lots of experience with business and IT models. 
Well qualified
Management experience
Cons
Small financial projects compared to the last candidate.
Last few jobs were IT heavy rather business
No industry recognized certifications",87,3,135000,Most certainly will be promoted,Yes,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,6,Extremely,Extremely,Extremely,"Pros:
She is highly qualified.
Good with the finances and budgeting.
Socially responsible.
Cons:
No industry recognized certifications.
Prior to the current job was sort a job hopper.
I don't see any reporting or data or computer related experience listed on the resume. 


",90,3,135000,Moderately promotable,Yes,Yes,Male,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,1991588
2017-05-12 15:54:54,2017-05-12 16:32:00,IP Address,65.185.189.212,100,2225,True,2017-05-12 16:32:01,R_2CZcM5QSrTtc5W9,,,,,39.274795532227,-84.398597717285,anonymous,86000,6,6,6,6,5,6,6,No,6,6,6,6,6,Extremely,6,Extremely,Extremely,Extremely," PRO1. She appears to take the initiative to develop new and innovate ideas to increase sales and garner more clients.
2. She uses technology and outreach to encourage more clients who might be not otherwise accessed.
3. She seems to have an ability to supervise a wide spectrum, as in web development, public relations, telecommunication, real estate.
CON1. It seems she is seeking to be all things, and that can lead to burn out. When interviewing, I would ask her what she thinks her strong suit is.
2. Marketing and consulting covers most of the things on her resume, as well as supervisory aspects. What is the thing she thinks she least likes or excels at. That answer is where you will find if she has overstated on the resume.
3.If you are a faster pace, more demanding firm, than you believe her last to be, ask her to describe a typical day in the firm. She will not have her resume in front of her. Ask her about priorities.",76,3,145000,Most certainly will be promoted,Yes,Yes,4,5,5,4,4,4,4,5,4,4,"Pro 1. It seems like across the board she has experience in varied platforms, although less aggressive results. More conservative in gains is not always bad.
2. It does seem she fulfilled her duties
3. She seems to understand her duties, acts with her group
Cons 1. There seems to be a quick shift from company to company. 
2. Not much of an experience gaining between companies
3. Not much innovative things developed or increase other than projected in revenue or client accumulation




",40,3,135000,Moderately not promotable,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Some college but no degree,I am  a parent or legal guardian,8417631
